,date,heading,link,image
568,"Monday, 7 March 2022",Zelenskiy urges west to 'prove humanity wins' with tougher sanctions on Russia – video,https://www.theguardian.com/world/video/2022/mar/07/zelenskiy-urges-west-to-prove-humanity-wins-with-tougher-sanctions-on-russia-video,
569,"Monday, 7 March 2022",‘Show respect’: Thomas Tuchel hits out at Chelsea fans for Abramovich chant  – video,https://www.theguardian.com/football/video/2022/mar/07/show-respect-thomas-tuchel-hits-out-at-chelsea-fans-for-abramovich-chant-video,
570,"Monday, 7 March 2022",International court of justice to fast-track ruling on Russian invasion,https://www.theguardian.com/world/2022/mar/07/international-court-of-justice-to-fast-track-ruling-on-russian-invasion-of-ukraine,
571,"Monday, 7 March 2022",Violinist plays in bomb shelter for displaced Ukraine residents – video,https://www.theguardian.com/world/video/2022/mar/07/violinist-plays-in-bomb-shelter-for-displaced-ukraine-residents-video,
572,"Monday, 7 March 2022",How the tech community has rallied to Ukraine’s cyber-defence,https://www.theguardian.com/commentisfree/2022/mar/07/tech-community-rallied-ukraine-cyber-defence-eu-nato,
573,"Monday, 7 March 2022",‘We will be here until the end’: the fight to keep Ukraine’s news media alive,https://www.theguardian.com/world/2022/mar/07/we-will-be-here-until-the-end-the-fight-to-keep-ukraine-news-media-alive-russia,
574,"Monday, 7 March 2022",‘We need bread’: fears in Middle East as Ukraine war hits wheat imports,https://www.theguardian.com/global-development/2022/mar/07/we-need-bread-fears-in-middle-east-as-ukraine-russia-war-hits-wheat-imports,
575,"Monday, 7 March 2022",Ukraine war: what we know on day 12 of the Russian invasion,https://www.theguardian.com/world/2022/mar/07/ukraine-war-russia-what-we-know-so-far-day-12-russian-invasion,
576,"Monday, 7 March 2022",Leading Ukrainian film-makers call for boycott of Russian cultural ‘propaganda’,https://www.theguardian.com/film/2022/mar/07/ukraine-film-makers-boycott-of-russian-cultural-propaganda-putin,
577,"Monday, 7 March 2022",Russian gymnast shows ‘Z’ symbol on podium next to Ukrainian winner – video,https://www.theguardian.com/sport/video/2022/mar/07/russian-gymnast-shows-z-symbol-on-podium-next-to-ukrainian-winner-video,
578,"Monday, 7 March 2022",Experts raise doubts over plan for Royal Navy to control Channel crossings,https://www.theguardian.com/uk-news/2022/mar/07/experts-raise-doubts-over-plan-for-royal-navy-to-control-channel-crossings,
579,"Monday, 7 March 2022",Russian gymnast with ‘Z’ symbol on podium next to Ukrainian faces long ban,https://www.theguardian.com/sport/2022/mar/07/shocking-behaviour-russian-gymnast-shows-z-symbol-on-podium-next-to-ukrainian-winner,
580,"Monday, 7 March 2022",Trump: US should put Chinese flags on F-22 jets and ‘bomb shit out of’ Russia,https://www.theguardian.com/us-news/2022/mar/07/donald-trump-russia-ukraine-jets-chinese,
581,"Monday, 7 March 2022",Zelenskiy’s Servant of the People: the TV show that made Ukraine’s president,https://www.theguardian.com/tv-and-radio/2022/mar/07/zelinskiys-servant-of-the-people-the-tv-show-that-made-ukraines-president,
582,"Monday, 7 March 2022","My dear Russians – the Ukrainians are fighting Putin’s army for their freedom, and ours",https://www.theguardian.com/commentisfree/2022/mar/07/russians-ukrainians-putin-army-freedom-mikhail-shishkin,
583,"Monday, 7 March 2022",Georgia speeds up EU application in policy U-turn,https://www.theguardian.com/world/2022/mar/07/georgia-expedites-eu-application-in-policy-u-turn-russia-ukraine,
584,"Monday, 7 March 2022",Ukrainians flee Irpin as Zelenskiy criticises Russian shelling – video,https://www.theguardian.com/world/video/2022/mar/07/ukrainians-flee-irpin-as-zelenskiy-criticises-russian-shelling-video,
585,"Monday, 7 March 2022",Soaring gas prices are a cost of Russia’s war – and Britain can’t avoid them,https://www.theguardian.com/money/2022/mar/06/soaring-gas-prices-are-a-cost-of-this-war-and-britain-cant-avoid-them,
586,"Monday, 7 March 2022",‘They are frozen’: Poland praised for generous welcome to 1m Ukrainians,https://www.theguardian.com/world/2022/mar/07/over-1-million-people-have-fled-ukraine-for-poland-since-invasion-says-border-guard,
587,"Tuesday, 8 March 2022",Joe Biden bans Russian oil imports in ‘powerful blow to Putin’s war machine’,https://www.theguardian.com/us-news/2022/mar/08/russian-oil-imports-ban-us-joe-biden,https://i.guim.co.uk/img/media/63c4d6aa9fd8e6639fc35ca4a72188200afce70c/0_186_5568_3341/master/5568.jpg?width=300&quality=85&auto=format&fit=max&s=ca2a692eb429751ecfdd4932f019a0b3
588,"Tuesday, 8 March 2022",UK to phase out Russian oil imports by 2023 and explore ending gas imports,https://www.theguardian.com/world/2022/mar/08/no-10-plans-cut-russian-fossil-fuels-use,https://i.guim.co.uk/img/media/e2d5cfd6cf4d2d2c68339961d427953a62edff0d/0_55_5206_3124/master/5206.jpg?width=300&quality=85&auto=format&fit=max&s=c9d7e9074d9fc6bec63110a63d0272d5
589,"Tuesday, 8 March 2022",Biden bans Russian oil imports in response to Ukraine invasion – as it happened,https://www.theguardian.com/us-news/live/2022/mar/08/biden-ukraine-russia-oil-ban-invasion-war-latest-us-news-updates,https://i.guim.co.uk/img/media/80c6a9d993c18347810fba5b27c2b05b3d7f47f8/0_63_6048_3627/master/6048.jpg?width=300&quality=85&auto=format&fit=max&s=2c7037ebc97a1fd19b0a8d3d440e5d26
590,"Tuesday, 8 March 2022",Tory MP’s son among UK ex-servicemen heading to Ukrainian front line,https://www.theguardian.com/world/2022/mar/08/tory-mps-son-among-uk-ex-servicemen-heading-to-ukrainian-front-line,https://i.guim.co.uk/img/media/fa781963cc2c8df407198a2415fa357e8ddef099/0_80_2048_1229/master/2048.jpg?width=300&quality=85&auto=format&fit=max&s=35c2815dfb44acdcadf5adceb96e5fc4
591,"Tuesday, 8 March 2022",‘Thirteen days of struggle’: Zelenskiy’s address to UK parliament in full – video,https://www.theguardian.com/world/video/2022/mar/08/thirteen-days-of-struggle-zelenskiys-address-to-uk-parliament-in-full-video,
592,"Tuesday, 8 March 2022",Why is Poland giving MiG-29 fighter jets to the US – and is it a risky move?,https://www.theguardian.com/world/2022/mar/08/why-is-poland-giving-mig-29-fighter-jets-to-us-risky-move,
593,"Tuesday, 8 March 2022","McDonald’s, Starbucks, Coca-Cola and Pepsi suspend Russian operations",https://www.theguardian.com/world/2022/mar/08/mcdonalds-bows-to-pressure-and-closes-all-its-russian-restaurants,
594,"Tuesday, 8 March 2022",Boris Johnson creates new minister to deal with Ukrainian refugee crisis,https://www.theguardian.com/politics/2022/mar/08/boris-johnson-creates-new-minister-to-deal-with-ukrainian-refugee-crisis,
595,"Tuesday, 8 March 2022",Zelenskiy brings down the house with his speech to the Commons,https://www.theguardian.com/politics/2022/mar/08/zelenskiy-brings-down-the-house-with-his-speech-to-the-commons,
596,"Tuesday, 8 March 2022",What can MPs take from Zelenskiy’s address to the Commons?,https://www.theguardian.com/world/2022/mar/08/what-can-zelenskiy-expect-as-he-prepares-to-address-the-commons,
597,"Tuesday, 8 March 2022",‘Thirteen days of struggle’: Zelenskiy’s speech to UK parliament – transcript,https://www.theguardian.com/world/2022/mar/08/thirteen-days-of-struggle-volodymyr-zelenskiys-speech-to-uk-parliament-transcript,
598,"Tuesday, 8 March 2022",Steve Bell on Priti Patel and Ukrainian refugees – cartoon,https://www.theguardian.com/commentisfree/picture/2022/mar/08/steve-bell-on-priti-patel-and-ukrainian-refugees-cartoon,
599,"Tuesday, 8 March 2022",Oil rallies as US and UK announce bans on Russian oil imports – business live,https://www.theguardian.com/business/live/2022/mar/08/nickel-soars-record-commodity-prices-oil-gas-russia-ukraine-ftse-dax-dow-business-live,
600,"Tuesday, 8 March 2022",Shell to halt buying Russian oil and gas and Unilever to stop sales in Russia,https://www.theguardian.com/business/2022/mar/08/shell-to-halt-buying-russian-oil-and-gas-and-close-all-service-stations-in-country,
601,"Tuesday, 8 March 2022",Zelenskiy invokes Churchill as he calls on UK to do more to help Ukraine,https://www.theguardian.com/world/2022/mar/08/zelenskiy-invokes-churchill-calls-on-uk-do-more-help-ukraine,
602,"Tuesday, 8 March 2022",Russia-Ukraine war: what we know on day 13 of the Russian invasion,https://www.theguardian.com/world/2022/mar/08/russia-ukraine-war-what-we-know-on-day-13-of-the-russian-invasion,
603,"Tuesday, 8 March 2022",The Guardian view on China and Russia: enough in common,https://www.theguardian.com/commentisfree/2022/mar/08/the-guardian-view-on-china-and-russia-enough-in-common,
604,"Tuesday, 8 March 2022",BBC to resume English language reporting in Russia,https://www.theguardian.com/media/2022/mar/08/bbc-resume-english-language-reporting-russia,
605,"Tuesday, 8 March 2022",Russia ‘solving logistics problems’ and could attack Kyiv within days – experts,https://www.theguardian.com/world/2022/mar/08/russia-solving-logistics-problems-and-could-attack-kyiv-within-days-experts,
606,"Tuesday, 8 March 2022","Volodymyr Zelenskiy tells UK MPs Ukraine will fight ‘in the forests, in the fields, in the streets’ – as it happened",https://www.theguardian.com/politics/live/2022/mar/08/uk-politics-ukraine-war-energy-prices-boris-johnson,
607,"Tuesday, 8 March 2022","Russia sanctions ‘to cut UK living standards by £2,500 per household’",https://www.theguardian.com/business/2022/mar/08/russia-sanctions-to-cut-uk-living-standards-by-2500-a-person,
608,"Tuesday, 8 March 2022","The sanctions strategy is flawed. To defeat Putin, you have to know how the Kremlin works",https://www.theguardian.com/commentisfree/2022/mar/08/sanctions-vladimir-putin-kremlin-russian-oligarchy,
609,"Tuesday, 8 March 2022",Shakhtar’s Darijo Srna: ‘They took my home in 2014 and now they want to do it again’,https://www.theguardian.com/football/2022/mar/08/shakhtar-donetsk-darijo-srna-ukraine-they-took-my-home-in-2014-and-now-they-want-to-do-it-again,
610,"Tuesday, 8 March 2022",Ukraine: rescuers search for survivors after airstrikes on Sumy – video,https://www.theguardian.com/world/video/2022/mar/08/ukraine-rescuers-search-for-survivors-after-airstrike-on-sumy-video,
611,"Tuesday, 8 March 2022",Russia accused of shelling Mariupol evacuation route as civilians flee Sumy,https://www.theguardian.com/world/2022/mar/08/ukraine-war-civilians-sumy-irpin-refugees-russia,
612,"Tuesday, 8 March 2022","European oil receipts boosting Putin’s war chest by $285m a day, study finds",https://www.theguardian.com/business/2022/mar/08/european-oil-receipts-boosting-putins-war-chest-study-finds,
613,"Tuesday, 8 March 2022",There is no excuse for woeful UK response to Ukraine’s refugee crisis,https://www.theguardian.com/world/2022/mar/08/there-is-no-excuse-for-woeful-uk-response-to-ukraines-refugee-crisis,
614,"Tuesday, 8 March 2022",Mad or bad? A deep dive into Putin’s psyche,https://www.theguardian.com/world/2022/mar/08/mad-or-bad-a-deep-dive-into-putins-psyche,
615,"Tuesday, 8 March 2022",Unrepentant gymnast Ivan Kuliak would show ‘Z’ insignia for Russia again,https://www.theguardian.com/sport/2022/mar/08/gymnast-ivan-kuliak-says-he-would-show-support-for-russia-again,
616,"Tuesday, 8 March 2022",Fuel and food prices set to rise as Russian invasion affects Australia’s economy,https://www.theguardian.com/business/2022/mar/09/fuel-and-food-prices-set-to-rise-as-russian-invasion-affects-australias-economy,
617,"Tuesday, 8 March 2022",Why has the letter Z become the symbol of war for Russia? – video report,https://www.theguardian.com/world/video/2022/mar/08/why-has-the-letter-z-become-the-symbol-of-war-for-russia-video-report,
618,"Tuesday, 8 March 2022",Premier League and EFL suspend TV broadcast deals in Russia,https://www.theguardian.com/football/2022/mar/08/premier-league-suspends-russian-tv-broadcast-deal-and-gives-1m-to-ukraine,
619,"Tuesday, 8 March 2022",Priti Patel accused of misleading MPs over Ukrainian refugees,https://www.theguardian.com/world/2022/mar/08/ukrainian-refugees-uk-ben-wallace,
620,"Tuesday, 8 March 2022",Russian soldiers accused of firing on civilian vehicles in Ukraine,https://www.theguardian.com/world/2022/mar/08/russian-soldiers-accused-of-firing-on-civilian-vehicles-in-ukraine,
621,"Tuesday, 8 March 2022",Pussy Riot’s Nadya Tolokonnikova: ‘You cannot play nice with Putin. He is insane. He might open fire on his own people’,https://www.theguardian.com/artanddesign/2022/mar/08/pussy-riot-nadya-tolokonnikova-interview-putin-nfts-russian,
622,"Tuesday, 8 March 2022",Ukrainian family describe trauma of UK visa processing,https://www.theguardian.com/world/2022/mar/08/ukrainian-family-describe-trauma-of-uk-visa-processing,
623,"Tuesday, 8 March 2022",Focus on Kyiv deadlock obscures Russia’s success in south Ukraine,https://www.theguardian.com/world/2022/mar/08/kyiv-deadlock-contrasts-russia-worrying-south-ukraine-war-progress,
624,"Tuesday, 8 March 2022",Severn estuary tidal energy plan back on agenda amid Ukraine crisis,https://www.theguardian.com/environment/2022/mar/08/severn-estuary-tidal-energy-plan-back-on-agenda-amid-ukraine-crisis,
625,"Tuesday, 8 March 2022",A world-leading visa system? Tell that to Ukrainian refugees who can’t get past Calais,https://www.theguardian.com/commentisfree/2022/mar/08/ukrainian-refugees-calais-russia-invasion-ukraine,
626,"Tuesday, 8 March 2022",Ukraine: footage shows devastation in Kharkiv after Russian shelling – video,https://www.theguardian.com/world/video/2022/mar/08/ukraine-footage-shows-devastation-kharkiv-russian-shelling-video,
627,"Tuesday, 8 March 2022",From Taliban bullets to Russian bombs: war chases Afghan refugee across Europe,https://www.theguardian.com/global-development/2022/mar/08/from-taliban-bullets-to-russian-bombs-war-chases-afghan-refugee-across-europe,
628,"Tuesday, 8 March 2022",‘They were sent as cannon fodder’: Siberian governor confronted by relatives of Russian unit,https://www.theguardian.com/world/2022/mar/08/they-were-sent-as-cannon-fodder-siberian-governor-confronted-by-relatives-of-russian-unit,
629,"Tuesday, 8 March 2022",Admire Volodymyr Zelenskiy all you like. But please don’t treat him as a heart-throb,https://www.theguardian.com/commentisfree/2022/mar/08/ukraine-president-volodymyr-zelenskiy-do-not-treat-as-heart-throb,
630,"Tuesday, 8 March 2022",Where in Europe are Ukraine’s refugees going?,https://www.theguardian.com/world/2022/mar/08/where-in-europe-are-ukraines-refugees-going,
631,"Tuesday, 8 March 2022",Shopping lists from Ukraine's frontlines: Manchester's response to Putin's war - video,https://www.theguardian.com/world/video/2022/mar/08/shopping-lists-from-ukraines-frontlines-manchesters-response-to-putins-war-video,
632,"Tuesday, 8 March 2022","UK should not criticise Irish policy on Ukrainian refugees, says Tory MP",https://www.theguardian.com/world/2022/mar/08/uk-should-not-criticise-irish-policy-on-ukrainian-refugees-says-tory-mp,
633,"Wednesday, 9 March 2022",Britain and US fear Russia could be setting stage to use chemical weapons,https://www.theguardian.com/world/2022/mar/09/britain-fears-russia-could-be-setting-stage-to-use-chemical-weapons,https://i.guim.co.uk/img/media/aa81af781db0e18636b54fa3ddc22556bccac89c/13_0_5339_3205/master/5339.jpg?width=300&quality=85&auto=format&fit=max&s=85f22ef0da8a502f780331aace24de9f
